"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite","WeekYearSite.x","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","WeekYearSite.y"
"593",504,"2024-05-24","Lessoniopsis littoralis","FC",3,1.125,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",17,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"594",504,"2024-05-24","Lessoniopsis littoralis","FC",3,1.125,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",18,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"595",505,"2024-05-24","Lessoniopsis littoralis","FC",4,1.21428571428571,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",16,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"596",505,"2024-05-24","Lessoniopsis littoralis","FC",4,1.21428571428571,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",17,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"597",505,"2024-05-24","Lessoniopsis littoralis","FC",4,1.21428571428571,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",18,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"598",506,"2024-05-24","Lessoniopsis littoralis","FC",5,1.2,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",16,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"599",506,"2024-05-24","Lessoniopsis littoralis","FC",5,1.2,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",17,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"600",506,"2024-05-24","Lessoniopsis littoralis","FC",5,1.2,21,5,24,"May 2024","May 2024_FC","21_24_FC","Foulweather",18,"May 2024","FC",3.31,21,"Foulweather",24,"21_24_FC"
"601",507,"2024-05-25","Egregia menziesii","YB",1,2,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"602",507,"2024-05-25","Egregia menziesii","YB",1,2,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"603",507,"2024-05-25","Egregia menziesii","YB",1,2,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"604",508,"2024-05-25","Egregia menziesii","YB",2,2.14285714285714,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"605",508,"2024-05-25","Egregia menziesii","YB",2,2.14285714285714,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"606",508,"2024-05-25","Egregia menziesii","YB",2,2.14285714285714,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"607",509,"2024-05-25","Egregia menziesii","YB",3,1.42857142857143,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"608",509,"2024-05-25","Egregia menziesii","YB",3,1.42857142857143,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"609",509,"2024-05-25","Egregia menziesii","YB",3,1.42857142857143,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"610",510,"2024-05-25","Hedophyllum sessile","YB",1,7.23076923076923,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"611",510,"2024-05-25","Hedophyllum sessile","YB",1,7.23076923076923,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"612",510,"2024-05-25","Hedophyllum sessile","YB",1,7.23076923076923,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"613",511,"2024-05-25","Hedophyllum sessile","YB",2,7.84615384615385,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"614",511,"2024-05-25","Hedophyllum sessile","YB",2,7.84615384615385,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"615",511,"2024-05-25","Hedophyllum sessile","YB",2,7.84615384615385,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"616",512,"2024-05-25","Hedophyllum sessile","YB",3,0.875,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"617",512,"2024-05-25","Hedophyllum sessile","YB",3,0.875,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"618",512,"2024-05-25","Hedophyllum sessile","YB",3,0.875,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"619",513,"2024-05-25","Hedophyllum sessile","YB",4,5.66666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"620",513,"2024-05-25","Hedophyllum sessile","YB",4,5.66666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"621",513,"2024-05-25","Hedophyllum sessile","YB",4,5.66666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"622",514,"2024-05-25","Hedophyllum sessile","YB",5,12.375,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"623",514,"2024-05-25","Hedophyllum sessile","YB",5,12.375,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"624",514,"2024-05-25","Hedophyllum sessile","YB",5,12.375,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"625",515,"2024-05-25","Laminaria sinclairii","YB",1,31.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"626",515,"2024-05-25","Laminaria sinclairii","YB",1,31.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"627",515,"2024-05-25","Laminaria sinclairii","YB",1,31.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"628",516,"2024-05-25","Laminaria sinclairii","YB",2,20.3333333333333,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"629",516,"2024-05-25","Laminaria sinclairii","YB",2,20.3333333333333,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"630",516,"2024-05-25","Laminaria sinclairii","YB",2,20.3333333333333,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"631",517,"2024-05-25","Laminaria sinclairii","YB",3,40.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"632",517,"2024-05-25","Laminaria sinclairii","YB",3,40.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"633",517,"2024-05-25","Laminaria sinclairii","YB",3,40.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"634",518,"2024-05-25","Laminaria sinclairii","YB",4,30.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"635",518,"2024-05-25","Laminaria sinclairii","YB",4,30.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"636",518,"2024-05-25","Laminaria sinclairii","YB",4,30.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"637",519,"2024-05-25","Laminaria sinclairii","YB",5,27,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"638",519,"2024-05-25","Laminaria sinclairii","YB",5,27,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"639",519,"2024-05-25","Laminaria sinclairii","YB",5,27,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"640",520,"2024-05-25","Postelsia palmaeformis","YB",1,11.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"641",520,"2024-05-25","Postelsia palmaeformis","YB",1,11.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"642",520,"2024-05-25","Postelsia palmaeformis","YB",1,11.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"643",521,"2024-05-25","Postelsia palmaeformis","YB",2,17.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"644",521,"2024-05-25","Postelsia palmaeformis","YB",2,17.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"645",521,"2024-05-25","Postelsia palmaeformis","YB",2,17.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"646",522,"2024-05-25","Postelsia palmaeformis","YB",3,18,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"647",522,"2024-05-25","Postelsia palmaeformis","YB",3,18,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"648",522,"2024-05-25","Postelsia palmaeformis","YB",3,18,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"649",523,"2024-05-25","Postelsia palmaeformis","YB",4,16,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"650",523,"2024-05-25","Postelsia palmaeformis","YB",4,16,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"651",523,"2024-05-25","Postelsia palmaeformis","YB",4,16,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"652",524,"2024-05-25","Postelsia palmaeformis","YB",5,13.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"653",524,"2024-05-25","Postelsia palmaeformis","YB",5,13.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"654",524,"2024-05-25","Postelsia palmaeformis","YB",5,13.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"21_24_YB"
"655",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"656",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"657",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"658",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"659",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"660",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"661",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"662",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"663",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"664",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"665",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"666",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"667",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"668",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"669",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"670",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"671",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"672",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"673",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"674",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"675",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"676",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"677",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"678",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"679",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"680",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"681",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"682",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"683",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"684",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"685",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"686",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"687",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"688",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"689",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"690",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"691",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"692",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"693",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"694",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"695",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"696",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"697",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"698",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"699",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"700",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"701",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"702",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"703",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"704",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"705",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"706",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"707",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"708",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
"709",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",25,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"710",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",26,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"711",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",27,"May 2024","SH",4.22666666666667,19,"Perpetua",24,"19_24_SH"
"712",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"21_24_SH"
