"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite.x","WeekYearSite","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","YearMonthSite.y"
"606",518,"2024-05-25","Laminaria sinclairii","YB",4,30.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"607",518,"2024-05-25","Laminaria sinclairii","YB",4,30.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"608",518,"2024-05-25","Laminaria sinclairii","YB",4,30.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"609",519,"2024-05-25","Laminaria sinclairii","YB",5,27,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"610",519,"2024-05-25","Laminaria sinclairii","YB",5,27,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"611",519,"2024-05-25","Laminaria sinclairii","YB",5,27,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"612",520,"2024-05-25","Postelsia palmaeformis","YB",1,11.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"613",520,"2024-05-25","Postelsia palmaeformis","YB",1,11.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"614",520,"2024-05-25","Postelsia palmaeformis","YB",1,11.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"615",521,"2024-05-25","Postelsia palmaeformis","YB",2,17.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"616",521,"2024-05-25","Postelsia palmaeformis","YB",2,17.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"617",521,"2024-05-25","Postelsia palmaeformis","YB",2,17.5,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"618",522,"2024-05-25","Postelsia palmaeformis","YB",3,18,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"619",522,"2024-05-25","Postelsia palmaeformis","YB",3,18,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"620",522,"2024-05-25","Postelsia palmaeformis","YB",3,18,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"621",523,"2024-05-25","Postelsia palmaeformis","YB",4,16,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"622",523,"2024-05-25","Postelsia palmaeformis","YB",4,16,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"623",523,"2024-05-25","Postelsia palmaeformis","YB",4,16,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"624",524,"2024-05-25","Postelsia palmaeformis","YB",5,13.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",34,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"625",524,"2024-05-25","Postelsia palmaeformis","YB",5,13.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",35,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"626",524,"2024-05-25","Postelsia palmaeformis","YB",5,13.6666666666667,21,5,24,"May 2024","May 2024_YB","21_24_YB","Perpetua",36,"May 2024","YB",20.5066666666667,21,"Perpetua",24,"May 2024_YB"
"627",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"628",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"629",525,"2024-05-26","Egregia menziesii","SH",1,0,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"630",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"631",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"632",526,"2024-05-26","Egregia menziesii","SH",2,1.125,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"633",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"634",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"635",527,"2024-05-26","Egregia menziesii","SH",3,1.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"636",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"637",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"638",528,"2024-05-26","Egregia menziesii","SH",4,0.166666666666667,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"639",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"640",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"641",529,"2024-05-26","Egregia menziesii","SH",5,2,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"642",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"643",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"644",530,"2024-05-26","Hedophyllum sessile","SH",1,5.25,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"645",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"646",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"647",531,"2024-05-26","Hedophyllum sessile","SH",2,3.57142857142857,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"648",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"649",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"650",532,"2024-05-26","Hedophyllum sessile","SH",3,9.53846153846154,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"651",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"652",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"653",533,"2024-05-26","Hedophyllum sessile","SH",4,20.3636363636364,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"654",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"655",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"656",534,"2024-05-26","Hedophyllum sessile","SH",5,1,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"657",535,"2024-05-26","Laminaria sinclairii","SH",1,52,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"658",535,"2024-05-26","Laminaria sinclairii","SH",1,52,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"659",535,"2024-05-26","Laminaria sinclairii","SH",1,52,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"660",536,"2024-05-26","Laminaria sinclairii","SH",2,58.5,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"661",536,"2024-05-26","Laminaria sinclairii","SH",2,58.5,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"662",536,"2024-05-26","Laminaria sinclairii","SH",2,58.5,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"663",537,"2024-05-26","Laminaria sinclairii","SH",3,64,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"664",537,"2024-05-26","Laminaria sinclairii","SH",3,64,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"665",537,"2024-05-26","Laminaria sinclairii","SH",3,64,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"666",538,"2024-05-26","Laminaria sinclairii","SH",4,75.5,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"667",538,"2024-05-26","Laminaria sinclairii","SH",4,75.5,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"668",538,"2024-05-26","Laminaria sinclairii","SH",4,75.5,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"669",539,"2024-05-26","Laminaria sinclairii","SH",5,55,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",28,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"670",539,"2024-05-26","Laminaria sinclairii","SH",5,55,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",29,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"671",539,"2024-05-26","Laminaria sinclairii","SH",5,55,21,5,24,"May 2024","May 2024_SH","21_24_SH","Perpetua",30,"May 2024","SH",4.22666666666667,21,"Perpetua",24,"May 2024_SH"
"672",540,"2024-05-27","Alaria marginata","CB",1,3.5,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"673",540,"2024-05-27","Alaria marginata","CB",1,3.5,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"674",540,"2024-05-27","Alaria marginata","CB",1,3.5,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"675",541,"2024-05-27","Alaria marginata","CB",2,1.83333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"676",541,"2024-05-27","Alaria marginata","CB",2,1.83333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"677",541,"2024-05-27","Alaria marginata","CB",2,1.83333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"678",542,"2024-05-27","Alaria marginata","CB",3,2.28571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"679",542,"2024-05-27","Alaria marginata","CB",3,2.28571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"680",542,"2024-05-27","Alaria marginata","CB",3,2.28571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"681",543,"2024-05-27","Alaria marginata","CB",4,11.8571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"682",543,"2024-05-27","Alaria marginata","CB",4,11.8571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"683",543,"2024-05-27","Alaria marginata","CB",4,11.8571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"684",544,"2024-05-27","Alaria marginata","CB",5,3.16666666666667,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"685",544,"2024-05-27","Alaria marginata","CB",5,3.16666666666667,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"686",544,"2024-05-27","Alaria marginata","CB",5,3.16666666666667,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"687",545,"2024-05-27","Hedophyllum sessile","CB",1,0.428571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"688",545,"2024-05-27","Hedophyllum sessile","CB",1,0.428571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"689",545,"2024-05-27","Hedophyllum sessile","CB",1,0.428571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"690",546,"2024-05-27","Hedophyllum sessile","CB",2,0.571428571428571,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"691",546,"2024-05-27","Hedophyllum sessile","CB",2,0.571428571428571,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"692",546,"2024-05-27","Hedophyllum sessile","CB",2,0.571428571428571,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"693",547,"2024-05-27","Hedophyllum sessile","CB",3,4.22222222222222,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"694",547,"2024-05-27","Hedophyllum sessile","CB",3,4.22222222222222,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"695",547,"2024-05-27","Hedophyllum sessile","CB",3,4.22222222222222,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"696",548,"2024-05-27","Hedophyllum sessile","CB",4,1.11111111111111,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"697",548,"2024-05-27","Hedophyllum sessile","CB",4,1.11111111111111,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"698",548,"2024-05-27","Hedophyllum sessile","CB",4,1.11111111111111,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"699",549,"2024-05-27","Hedophyllum sessile","CB",5,3.33333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"700",549,"2024-05-27","Hedophyllum sessile","CB",5,3.33333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"701",549,"2024-05-27","Hedophyllum sessile","CB",5,3.33333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"702",550,"2024-05-27","Lessoniopsis littoralis","CB",1,0.857142857142857,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"703",550,"2024-05-27","Lessoniopsis littoralis","CB",1,0.857142857142857,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"704",550,"2024-05-27","Lessoniopsis littoralis","CB",1,0.857142857142857,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"705",551,"2024-05-27","Lessoniopsis littoralis","CB",2,0.428571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"706",551,"2024-05-27","Lessoniopsis littoralis","CB",2,0.428571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"707",551,"2024-05-27","Lessoniopsis littoralis","CB",2,0.428571428571429,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"708",552,"2024-05-27","Lessoniopsis littoralis","CB",3,0.666666666666667,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"709",552,"2024-05-27","Lessoniopsis littoralis","CB",3,0.666666666666667,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"710",552,"2024-05-27","Lessoniopsis littoralis","CB",3,0.666666666666667,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"711",553,"2024-05-27","Lessoniopsis littoralis","CB",4,0,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"712",553,"2024-05-27","Lessoniopsis littoralis","CB",4,0,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"713",553,"2024-05-27","Lessoniopsis littoralis","CB",4,0,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"714",554,"2024-05-27","Lessoniopsis littoralis","CB",5,1.77777777777778,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"715",554,"2024-05-27","Lessoniopsis littoralis","CB",5,1.77777777777778,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"716",554,"2024-05-27","Lessoniopsis littoralis","CB",5,1.77777777777778,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"717",555,"2024-05-27","Postelsia palmaeformis","CB",1,3.5,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"718",555,"2024-05-27","Postelsia palmaeformis","CB",1,3.5,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",14,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"719",555,"2024-05-27","Postelsia palmaeformis","CB",1,3.5,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",15,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
"720",556,"2024-05-27","Postelsia palmaeformis","CB",2,9.33333333333333,21,5,24,"May 2024","May 2024_CB","21_24_CB","Blanco",13,"May 2024","CB",12.2783333333333,21,"Blanco",24,"May 2024_CB"
